Sales document,Customer_Number,Material,Pricing RC,RCDescription,Calendar Day,F8,$
903988416,3657887,2396840,363,Overwr Price Eng Cust.NP - Z001,01/16/2019,0,0
953205416,3655451,2313674,120,Pricing Engine ZGPD,01/09/2019,500,187.02
973350416,3675488,2310730,120,Pricing Engine ZGPD,01/07/2019,200,111.32
439856516,2269605,2384807,310,Overwr Price Eng Warranty,01/04/2019,1,0
973308516,3584526,2651256,120,Pricing Engine ZGPD,01/14/2019,0,0
973308516,3584526,2671242,363,Overwr Price Eng Cust.NP - Z001,01/14/2019,6,1194
973308516,3584526,8104078,120,Pricing Engine ZGPD,01/14/2019,3,360.43
439850516,3322067,2363982,230,Agreement Netprice,01/14/2019,0,0
439850516,3322067,8986292,230,Agreement Netprice,01/14/2019,3,2128.23
439850516,3322067,2672278,230,Agreement Netprice,01/14/2019,500,1472.5
439850516,3322067,8431404,120,Pricing Engine ZGPD,01/14/2019,1,0
439872716,2331313,2392877,120,Pricing Engine ZGPD,01/19/2019,1,171.38
401375716,3671216,2655055,507,Customer,01/11/2019,2,58
973260716,064967,2349510,120,Pricing Engine ZGPD,01/21/2019,1,88
973356016,3924624,2687672,230,Agreement Netprice,01/03/2019,50,379.5
973356016,3924624,2381659,120,Pricing Engine ZGPD,01/03/2019,2,33
973356016,3924624,2687675,230,Agreement Netprice,01/03/2019,50,764
973378016,3674176,2332541,120,Pricing Engine ZGPD,01/11/2019,1,93.25
523874016,3767638,2654381,#,#,01/02/2019,1,0
523874016,3767638,2654381,#,#,01/02/2019,1,0
523874016,3767638,2687351,#,#,01/02/2019,1,0
523874016,3767638,2678671,#,#,01/02/2019,1,0
523874016,3767638,2654801,#,#,01/02/2019,1,0
523874016,3767638,2659119,#,#,01/02/2019,1,0
523874016,3767638,2659119,#,#,01/02/2019,1,0
523874016,3767638,2659119,#,#,01/02/2019,1,0
523874016,3767638,2687349,#,#,01/02/2019,1,0
523874016,3767638,2645995,#,#,01/02/2019,1,0
973355016,3650922,2363988,230,Agreement Netprice,01/08/2019,12,2779.92
973359696,3675812,2328163,230,Agreement Netprice,01/04/2019,6,171.12
973359696,3675812,2665695,120,Pricing Engine ZGPD,01/04/2019,1,20.7
973359696,3675812,2637097,230,Agreement Netprice,01/04/2019,1,127.3
903930696,3655451,8948980,120,Pricing Engine ZGPD,01/01/2019,0,0
973340696,3679376,2335013,120,Pricing Engine ZGPD,01/02/2019,1,98.5
973304396,3651028,2661570,230,Agreement Netprice,01/15/2019,1,134.62
973375296,3678200,2363983,120,Pricing Engine ZGPD,01/10/2019,0,0
973375296,3678200,8986210,120,Pricing Engine ZGPD,01/10/2019,2,313.92
523870296,3673765,2344423,#,#,01/07/2019,1,0
523870296,3673765,2605643,#,#,01/07/2019,1,36.98
523870296,3673765,2605648,#,#,01/07/2019,1,6.23
523870296,3673765,2669885,#,#,01/07/2019,1,0.14
973302896,3651067,2398776,120,Pricing Engine ZGPD,01/15/2019,0,0
973302896,3651067,2622502,120,Pricing Engine ZGPD,01/15/2019,20,1034.12
973302896,3651067,8104908,120,Pricing Engine ZGPD,01/15/2019,1,2209.86
973302896,3651067,2639541,120,Pricing Engine ZGPD,01/15/2019,0,0
973302896,3651067,2384809,120,Pricing Engine ZGPD,01/15/2019,0,0
973302896,3651067,8951730,363,Overwr Price Eng Cust.NP - Z001,01/15/2019,128,6809.6
973302896,3651067,2665690,120,Pricing Engine ZGPD,01/15/2019,0,0
523877896,3384773,2344423,#,#,01/04/2019,1,0
523877896,3032790,2344423,#,#,01/14/2019,1,0
523877896,3032790,2344423,#,#,01/10/2019,1,0
523877896,3032790,2610248,#,#,01/10/2019,1,0
523877896,3032790,8158511,#,#,01/14/2019,1,0
523877896,3032790,8158511,#,#,01/10/2019,1,0
973351196,3672537,2385594,120,Pricing Engine ZGPD,01/07/2019,3,237
439851196,3654023,2639541,410,Overwr Agr Warranty,01/08/2019,1,0
439853996,2281460,2328163,230,Agreement Netprice,01/04/2019,6,98.16
973352996,3655684,2672219,230,Agreement Netprice,01/03/2019,60,209.31
973269996,3993628,8122679,230,Agreement Netprice,01/17/2019,1,320
401354996,3679802,2348784,507,Customer,01/08/2019,2,130
523800996,3676025,2310978,#,#,01/18/2019,1,0
523800996,3676025,2632508,#,#,01/18/2019,1,0
523800996,3676025,2315721,#,#,01/18/2019,1,0
903986496,3654081,2398727,120,Pricing Engine ZGPD,01/14/2019,-2,-76.04
973306496,3828118,2328163,120,Pricing Engine ZGPD,01/11/2019,2,95.04
973306496,3828118,2637048,120,Pricing Engine ZGPD,01/11/2019,1,324.19
973306496,3828118,2307667,120,Pricing Engine ZGPD,01/11/2019,8,94.19
953862496,2651572,2619633,120,Pricing Engine ZGPD,01/16/2019,10,186.2
953862496,2651572,2622508,230,Agreement Netprice,01/16/2019,5,108.9
973301596,3654923,2637013,120,Pricing Engine ZGPD,01/14/2019,0,0
973301596,3654923,8105803,120,Pricing Engine ZGPD,01/14/2019,8,1712.12
973301596,3654923,8431404,120,Pricing Engine ZGPD,01/14/2019,1,0
953204596,3654837,8986296,230,Agreement Netprice,01/07/2019,4,897.6
953204596,3654837,2363982,230,Agreement Netprice,01/07/2019,0,0
973266796,2104386,2390155,230,Agreement Netprice,01/16/2019,2,221.88
973266796,2104386,2390150,120,Pricing Engine ZGPD,01/16/2019,5,770
973377796,3672788,2301188,120,Pricing Engine ZGPD,01/11/2019,3,33.39
973351096,3185692,2355771,120,Pricing Engine ZGPD,01/07/2019,10,87.04
973371096,3678251,2671242,120,Pricing Engine ZGPD,01/10/2019,1,219
973355096,3651290,2607307,120,Pricing Engine ZGPD,01/07/2019,1,67.01
439859646,3674621,2600611,120,Pricing Engine ZGPD,01/09/2019,20000,556.88
903923346,3384285,2397552,120,Pricing Engine ZGPD,01/03/2019,-100,-74.2
973304346,3651084,2622508,120,Pricing Engine ZGPD,01/15/2019,6,268.22
973304346,3651084,2310975,120,Pricing Engine ZGPD,01/15/2019,24,137.89
973345346,3651251,2328163,120,Pricing Engine ZGPD,01/01/2019,0,0
973345346,3651251,2307687,120,Pricing Engine ZGPD,01/01/2019,0,0
973355346,3679928,8140779,120,Pricing Engine ZGPD,01/10/2019,3,2148.9
973355346,3679928,8140777,120,Pricing Engine ZGPD,01/10/2019,1,969.9
973356246,3659314,2664861,120,Pricing Engine ZGPD,01/02/2019,1,336.65
903923246,3319197,2384129,120,Pricing Engine ZGPD,01/03/2019,-2,-218
973232246,3658750,8184671,120,Pricing Engine ZGPD,01/22/2019,1,920.07
973232246,3658750,8964835,120,Pricing Engine ZGPD,01/22/2019,1,987
973232246,3658750,8969260,120,Pricing Engine ZGPD,01/22/2019,0,0
973268246,3657887,2310036,230,Agreement Netprice,01/17/2019,0,0
973268246,3657887,2355676,230,Agreement Netprice,01/17/2019,0,0
973268246,3657887,2342393,120,Pricing Engine ZGPD,01/17/2019,0,0
973268246,3657887,8105573,120,Pricing Engine ZGPD,01/17/2019,2,998
973268246,3657887,8148512,230,Agreement Netprice,01/17/2019,0,0
973268246,3657887,2351958,230,Agreement Netprice,01/17/2019,0,0
973268246,3657887,2639541,120,Pricing Engine ZGPD,01/17/2019,0,0
973268246,3657887,2639541,230,Agreement Netprice,01/17/2019,0,0
973268246,3657887,8921997,230,Agreement Netprice,01/17/2019,2,926.44
973268246,3657887,2384807,120,Pricing Engine ZGPD,01/17/2019,0,0
973268246,3657887,2384807,230,Agreement Netprice,01/17/2019,0,0
973268246,3657887,2367420,230,Agreement Netprice,01/17/2019,0,0
523809246,3651473,2644552,#,#,01/14/2019,1,1.65
973354246,3674248,2623592,120,Pricing Engine ZGPD,01/07/2019,2,49.81
973354246,3674248,2623594,120,Pricing Engine ZGPD,01/07/2019,1,30
973354246,3674248,2323875,120,Pricing Engine ZGPD,01/07/2019,6,624
973231846,3650620,2378841,120,Pricing Engine ZGPD,01/22/2019,40,170
973231846,3650620,2394224,120,Pricing Engine ZGPD,01/22/2019,4,106
973231846,3650620,2398494,120,Pricing Engine ZGPD,01/22/2019,40,800
973234846,2200323,8431404,120,Pricing Engine ZGPD,01/22/2019,1,0
973344846,3651067,2398776,120,Pricing Engine ZGPD,01/01/2019,0,0
973344846,3651067,2639541,120,Pricing Engine ZGPD,01/01/2019,0,0
973344846,3651067,2384809,120,Pricing Engine ZGPD,01/01/2019,0,0
973344846,3651067,8104464,120,Pricing Engine ZGPD,01/01/2019,0,0
973344846,3651067,2665695,120,Pricing Engine ZGPD,01/01/2019,0,0
973344846,3651067,2665690,120,Pricing Engine ZGPD,01/01/2019,0,0
523877846,2208743,2673146,#,#,01/04/2019,1,0
439852946,3678703,8105688,120,Pricing Engine ZGPD,01/08/2019,1,150.32
439852946,3678703,2656045,120,Pricing Engine ZGPD,01/08/2019,24000,289.44
973231946,3586965,8986296,120,Pricing Engine ZGPD,01/22/2019,2,918.69
973231946,3586965,2363982,120,Pricing Engine ZGPD,01/22/2019,0,0
973377946,2318232,2607547,230,Agreement Netprice,01/14/2019,6500,94.09
903986446,3746576,2667195,120,Pricing Engine ZGPD,01/14/2019,-10000,-129.23
903986446,3746576,2667190,120,Pricing Engine ZGPD,01/14/2019,-5000,-114.55
953205446,2609810,8102556,120,Pricing Engine ZGPD,01/08/2019,2,680.06
953205446,2609810,8986293,230,Agreement Netprice,01/11/2019,2,1507.26
953205446,2609810,2363982,230,Agreement Netprice,01/11/2019,0,0
953205446,2609810,8174652,230,Agreement Netprice,01/11/2019,1,78
953205446,2609810,2669150,120,Pricing Engine ZGPD,01/08/2019,0,0
953205446,2609810,2669150,230,Agreement Netprice,01/11/2019,0,0
439857446,3678348,8149628,120,Pricing Engine ZGPD,01/11/2019,2,499.02
903989546,3883625,2394235,120,Pricing Engine ZGPD,01/17/2019,-1200,-281.43
973376746,3165985,2690193,364,Overwr Price Eng Man.Disc. - Z190,01/08/2019,1,0
401303746,3829164,2313606,507,Customer,01/18/2019,0,0
401303746,3829164,2352062,507,Customer,01/18/2019,0,0
401303746,3829164,2338112,507,Customer,01/18/2019,0,0
401303746,3829164,8148512,507,Customer,01/18/2019,0,0
401303746,3829164,2632568,507,Customer,01/18/2019,0,0
401303746,3829164,2342038,507,Customer,01/18/2019,0,0
401303746,3829164,8913488,507,Customer,01/18/2019,2,1354.68
401303746,3829164,8993298,507,Customer,01/18/2019,4,1556
401303746,3829164,2639541,507,Customer,01/18/2019,0,0
401303746,3829164,2351951,507,Customer,01/18/2019,0,0
401303746,3829164,2360669,507,Customer,01/18/2019,0,0
401303746,3829164,2367739,507,Customer,01/18/2019,0,0
401303746,3829164,2310599,507,Customer,01/18/2019,4,516
401303746,3829164,8955074,507,Customer,01/18/2019,1,899.04
401303746,3829164,8105547,507,Customer,01/18/2019,1,425.02
401303746,3829164,2384807,507,Customer,01/18/2019,0,0
401303746,3829164,8991190,507,Customer,01/18/2019,3,1766.94
973301746,3674149,2657761,120,Pricing Engine ZGPD,01/15/2019,75,65.54
973301746,3674149,2653164,120,Pricing Engine ZGPD,01/15/2019,0,0
973301746,3674149,2657764,120,Pricing Engine ZGPD,01/15/2019,60,86.15
973301746,3674149,8431404,120,Pricing Engine ZGPD,01/14/2019,1,0
973301746,3674149,2337687,120,Pricing Engine ZGPD,01/15/2019,4,588
973349746,064196,2368679,120,Pricing Engine ZGPD,01/03/2019,2,10234.05
973349746,064196,2368679,364,Overwr Price Eng Man.Disc. - Z190,01/03/2019,1,0
973359746,2253616,2342038,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,2,467.54
973359746,2253616,2639541,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,1,29.95
973359746,2253616,2310945,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,1,65.36
973359746,2253616,2667937,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,1,45.95
973359746,2253616,2384807,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,2,179.9
973359746,2253616,2360720,363,Overwr Price Eng Cust.NP - Z001,01/04/2019,2,210.3
973356656,3676675,2602657,120,Pricing Engine ZGPD,01/02/2019,2,80.5
973232656,3654474,2600699,120,Pricing Engine ZGPD,01/22/2019,15000,308.84
973232656,3654474,2607544,120,Pricing Engine ZGPD,01/22/2019,6500,141.95
973358656,3479555,2301186,120,Pricing Engine ZGPD,01/03/2019,6,66.77
973358656,3479555,2301183,120,Pricing Engine ZGPD,01/03/2019,6,66.77
973358656,3479555,2665475,120,Pricing Engine ZGPD,01/03/2019,1,103
973300656,3675309,8431404,120,Pricing Engine ZGPD,01/15/2019,1,0
973300656,3675309,2394235,463,Overwr Agr Cust.NP - Z001,01/15/2019,27200,2402.44
439872256,3673743,8986296,230,Agreement Netprice,01/16/2019,2,508.92
439872256,3673743,2363982,230,Agreement Netprice,01/16/2019,0,0
973387256,3655101,2363983,120,Pricing Engine ZGPD,01/11/2019,4,57
439847256,3679949,2362301,363,Overwr Price Eng Cust.NP - Z001,01/03/2019,0,0
439847256,3679949,8987324,363,Overwr Price Eng Cust.NP - Z001,01/03/2019,2,3510
439847256,3679949,8980145,363,Overwr Price Eng Cust.NP - Z001,01/03/2019,17,933.3
439847256,3679949,2369405,363,Overwr Price Eng Cust.NP - Z001,01/03/2019,0,0
439847256,3679949,2366090,363,Overwr Price Eng Cust.NP - Z001,01/03/2019,0,0
439847256,3679949,2336070,363,Overwr Price Eng Cust.NP - Z001,01/03/2019,0,0
973370256,3825355,2622508,120,Pricing Engine ZGPD,01/11/2019,0,0
973370256,3825355,8104905,120,Pricing Engine ZGPD,01/11/2019,1,898.45
973261856,2896327,8104153,120,Pricing Engine ZGPD,01/22/2019,1,998.18
973261856,2896327,2622503,120,Pricing Engine ZGPD,01/22/2019,0,0
973261856,2896327,2363008,120,Pricing Engine ZGPD,01/22/2019,0,0
973261856,2896327,2637119,120,Pricing Engine ZGPD,01/22/2019,940,2198.9
973261856,2896327,2665690,120,Pricing Engine ZGPD,01/22/2019,0,0
523804856,2657768,2344423,#,#,01/18/2019,1,0
523875856,3763230,2396622,#,#,01/03/2019,1,0
523877856,3679802,2346720,#,#,01/07/2019,1,0
401262156,2266409,2342393,#,#,01/17/2019,0,6.53
973302156,3655817,8957416,120,Pricing Engine ZGPD,01/11/2019,3,99.66
973302156,3655817,8957413,363,Overwr Price Eng Cust.NP - Z001,01/11/2019,3,156
973302156,3655817,8121702,363,Overwr Price Eng Cust.NP - Z001,01/16/2019,4,168
973302156,3655817,2358801,120,Pricing Engine ZGPD,01/11/2019,0,0
973302156,3655817,2358809,363,Overwr Price Eng Cust.NP - Z001,01/11/2019,0,0
973302156,3655817,2358804,120,Pricing Engine ZGPD,01/11/2019,0,0
973302156,3655817,2352004,363,Overwr Price Eng Cust.NP - Z001,01/11/2019,4,38
973302156,3655817,2677585,363,Overwr Price Eng Cust.NP - Z001,01/16/2019,0,0
973302156,3655817,2358805,363,Overwr Price Eng Cust.NP - Z001,01/11/2019,0,0
973302156,3655817,2352007,363,Overwr Price Eng Cust.NP - Z001,01/11/2019,11,99
973302156,3655817,2352000,363,Overwr Price Eng Cust.NP - Z001,01/11/2019,12,168
973231156,3672898,2657751,363,Overwr Price Eng Cust.NP - Z001,01/22/2019,1,158.72
973301156,3185304,8110646,230,Agreement Netprice,01/15/2019,1,61.18
973301156,3185304,8964114,230,Agreement Netprice,01/15/2019,1,1334.88
973301156,3185304,8969260,230,Agreement Netprice,01/15/2019,0,0
439845156,2309760,2363982,230,Agreement Netprice,01/01/2019,0,0
439845156,2309760,8986292,230,Agreement Netprice,01/01/2019,0,0
523800156,3992147,2344423,#,#,01/17/2019,1,0
523800156,3992147,2678671,#,#,01/17/2019,1,3.9
523800156,3992147,2623594,#,#,01/17/2019,1,30
973262956,3034819,2384993,230,Agreement Netprice,01/18/2019,0,0
973262956,3034819,8911259,230,Agreement Netprice,01/18/2019,10,51067.4
973262956,3034819,8436755,120,Pricing Engine ZGPD,01/16/2019,2,0
973262956,3034819,8436757,120,Pricing Engine ZGPD,01/16/2019,3,0
973262956,3034819,8969260,230,Agreement Netprice,01/18/2019,0,0
439872956,3655767,2311616,120,Pricing Engine ZGPD,01/16/2019,2,179
439872956,3655767,2311615,120,Pricing Engine ZGPD,01/16/2019,1,55.75
439871956,3675394,2334219,120,Pricing Engine ZGPD,01/18/2019,128,291
973301956,3942398,8991903,230,Agreement Netprice,01/14/2019,1,145.99
973301956,3942398,2380008,230,Agreement Netprice,01/14/2019,0,0
973301956,3942398,8969260,230,Agreement Netprice,01/14/2019,0,0
439855956,2143000,8106238,120,Pricing Engine ZGPD,01/10/2019,1,199
439855956,2143000,2324481,120,Pricing Engine ZGPD,01/10/2019,25,33.9
439855956,2143000,2310259,120,Pricing Engine ZGPD,01/10/2019,0,0
439855956,2143000,2314065,120,Pricing Engine ZGPD,01/10/2019,0,0
439847956,3211358,2310703,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
439847956,3211358,8964118,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,1,2019.36
439847956,3211358,8105578,310,Overwr Price Eng Warranty,01/02/2019,2,0
439847956,3211358,8964111,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,3,4684.32
439847956,3211358,2639541,310,Overwr Price Eng Warranty,01/02/2019,0,0
439847956,3211358,8991549,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,2,350
439847956,3211358,2384809,310,Overwr Price Eng Warranty,01/02/2019,0,0
439847956,3211358,8969260,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
439847956,3211358,2310510,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
439847956,3211358,2310590,310,Overwr Price Eng Warranty,01/02/2019,0,0
439847956,3211358,2382840,363,Overwr Price Eng Cust.NP - Z001,01/02/2019,0,0
973357956,3659395,8104756,120,Pricing Engine ZGPD,01/07/2019,1,326.06
973357956,3659395,2312493,120,Pricing Engine ZGPD,01/07/2019,1,812.19
973357956,3659395,2313678,120,Pricing Engine ZGPD,01/07/2019,0,0
973357956,3659395,2305078,120,Pricing Engine ZGPD,01/07/2019,40,142.68
973357956,3659395,2313671,120,Pricing Engine ZGPD,01/07/2019,0,0
973357956,3659395,8104744,120,Pricing Engine ZGPD,01/07/2019,1,318.76
973357956,3659395,2305000,120,Pricing Engine ZGPD,01/07/2019,40,152.09
973350956,3657770,2313606,120,Pricing Engine ZGPD,01/08/2019,2,258
439876456,3679037,2346228,120,Pricing Engine ZGPD,01/15/2019,0,0
439876456,3679037,2303265,120,Pricing Engine ZGPD,01/15/2019,0,0
439876456,3679037,2325675,120,Pricing Engine ZGPD,01/15/2019,0,0
439876456,3679037,8431497,120,Pricing Engine ZGPD,01/15/2019,1,999
439876456,3679037,2382280,120,Pricing Engine ZGPD,01/15/2019,0,0
973352456,3658135,2680685,120,Pricing Engine ZGPD,01/04/2019,250,112.84
973352456,3658135,2687597,120,Pricing Engine ZGPD,01/04/2019,6,25.04
973352456,3658135,2310510,120,Pricing Engine ZGPD,01/04/2019,50,65.5
973352456,3658135,2687590,120,Pricing Engine ZGPD,01/04/2019,6,30.37
439872456,3676474,2264599,120,Pricing Engine ZGPD,01/16/2019,2,97.5
523878456,3310162,2384809,#,#,01/07/2019,1,0
973377456,3673155,8105646,120,Pricing Engine ZGPD,01/10/2019,1,719.22
439840456,3674150,2383671,120,Pricing Engine ZGPD,01/03/2019,8000,164.32
439840456,3674150,2383660,120,Pricing Engine ZGPD,01/03/2019,10,38.69
973309556,3034819,8996114,120,Pricing Engine ZGPD,01/14/2019,2,7464
973309556,3034819,8436755,120,Pricing Engine ZGPD,01/14/2019,1,0
973309556,3034819,8969260,120,Pricing Engine ZGPD,01/14/2019,0,0
439873756,2338425,2629028,230,Agreement Netprice,01/15/2019,32,241.4
973358756,3673651,2601414,120,Pricing Engine ZGPD,01/04/2019,1,109
439853676,3734507,2313671,120,Pricing Engine ZGPD,01/04/2019,200,73.14
903926376,2823494,2363988,120,Pricing Engine ZGPD,01/02/2019,0,0
903926376,2823494,8986248,120,Pricing Engine ZGPD,01/02/2019,-1,-5110.44
903926376,2823494,8969260,120,Pricing Engine ZGPD,01/02/2019,0,0
973233376,2303698,8431405,120,Pricing Engine ZGPD,01/21/2019,1,0
973269376,3987268,2301809,120,Pricing Engine ZGPD,01/18/2019,60,303
973304376,3135435,2398776,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,8431453,120,Pricing Engine ZGPD,01/15/2019,1,699
973304376,3135435,2352062,120,Pricing Engine ZGPD,01/15/2019,1,99
973304376,3135435,2378352,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,8105802,120,Pricing Engine ZGPD,01/15/2019,1,316.42
973304376,3135435,2342038,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2303228,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2637018,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2303348,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,8104461,120,Pricing Engine ZGPD,01/15/2019,1,249
973304376,3135435,8460921,120,Pricing Engine ZGPD,01/15/2019,1,229
973304376,3135435,2639541,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2341439,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2306899,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2348784,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,8467674,120,Pricing Engine ZGPD,01/15/2019,1,1999
973304376,3135435,2665695,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,8431405,120,Pricing Engine ZGPD,01/15/2019,1,0
973304376,3135435,2667937,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2627757,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2384807,120,Pricing Engine ZGPD,01/15/2019,0,0
973304376,3135435,2360720,120,Pricing Engine ZGPD,01/15/2019,1,199
973304376,3135435,2665690,120,Pricing Engine ZGPD,01/15/2019,0,0
439856276,3886801,2637097,120,Pricing Engine ZGPD,01/03/2019,1,248.66
401233276,3671414,2355676,#,#,01/18/2019,0,-113.66
